student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history
STU18109,24,Female,Uttar Pradesh,3,3,Mechanical,BTech,7.78,0
STU18110,20,Male,Karnataka,2,1,Computer Science,MCA,8.94,0
STU18111,24,Male,Karnataka,2,3,AI & DS,MCA,6.77,0
STU18112,22,Male,West Bengal,2,1,Mechanical,BTech,9.74,1
STU18113,22,Male,Karnataka,2,2,AI & DS,BTech,7.77,0
STU18114,22,Male,Delhi,2,2,Computer Science,MCA,7.37,1
STU18115,23,Male,West Bengal,2,3,Information Technology,BE,6.5,0
STU18116,25,Male,Tamil Nadu,2,1,Electronics,BE,8.21,0
STU18117,22,Male,Telangana,1,3,Computer Science,BTech,7.46,2
STU18118,20,Female,Tamil Nadu,3,2,Mechanical,BE,8.0,0
STU18119,20,Male,Maharashtra,3,2,Computer Science,BE,7.67,0
STU18120,21,Male,Telangana,3,3,Mechanical,MCA,7.72,0
STU18121,24,Male,Maharashtra,2,3,Electronics,BE,6.95,1
STU18122,24,Female,Karnataka,3,3,Electronics,MCA,7.79,1
STU18123,25,Female,Tamil Nadu,1,3,Computer Science,BTech,6.95,0
STU18124,22,Female,Karnataka,3,3,Electronics,MCA,6.26,0
STU18125,21,Male,Uttar Pradesh,2,2,Electronics,BE,8.78,0
STU18126,21,Male,Uttar Pradesh,3,3,Civil,BE,7.76,0
STU18127,22,Male,Delhi,2,2,Computer Science,BTech,7.8,1
STU18128,25,Female,West Bengal,1,3,AI & DS,BE,7.35,0
STU18129,23,Male,Telangana,3,1,Computer Science,BTech,8.43,0
STU18130,25,Male,Maharashtra,3,2,Electronics,MCA,6.56,0
STU18131,25,Male,West Bengal,2,3,Mechanical,MCA,8.85,3
STU18132,20,Female,Karnataka,2,3,Information Technology,MCA,7.14,0
STU18133,22,Male,Uttar Pradesh,2,1,Computer Science,BE,8.49,1
STU18134,25,Male,Gujarat,3,2,Information Technology,MCA,5.83,0
STU18135,23,Male,Telangana,3,3,AI & DS,BE,7.17,0
STU18136,24,Male,Uttar Pradesh,1,3,Electronics,BTech,7.49,0
STU18137,22,Male,Uttar Pradesh,3,3,Mechanical,BE,6.13,1
STU18138,20,Male,Karnataka,3,1,Information Technology,MCA,6.91,1
STU18139,25,Female,Tamil Nadu,3,3,Information Technology,BE,6.1,0
STU18140,20,Male,Gujarat,2,1,AI & DS,BTech,8.3,0
STU18141,23,Male,Gujarat,3,2,Computer Science,BE,7.58,0
STU18142,24,Male,Karnataka,3,2,Mechanical,BE,7.97,0
STU18143,25,Male,Tamil Nadu,2,2,Civil,BTech,7.78,2
STU18144,20,Male,Karnataka,1,2,Electronics,BTech,8.07,1
STU18145,23,Male,West Bengal,2,3,AI & DS,BTech,7.34,0
STU18146,21,Female,Maharashtra,2,1,Information Technology,BE,8.48,3
STU18147,22,Male,Telangana,1,2,Mechanical,BTech,6.41,2
STU18148,24,Male,Tamil Nadu,3,1,AI & DS,MCA,8.39,2
STU18149,25,Male,Delhi,1,3,Information Technology,BE,6.35,0
STU18150,24,Male,Telangana,2,3,Information Technology,MCA,7.12,0
STU18151,22,Male,Maharashtra,2,3,Mechanical,BE,7.47,1
STU18152,23,Male,Delhi,2,2,Computer Science,BTech,7.32,0
STU18153,22,Male,Tamil Nadu,2,3,Electronics,MCA,7.0,0
STU18154,24,Male,Maharashtra,3,1,Information Technology,BE,7.74,0
STU18155,22,Male,Karnataka,3,2,Electronics,MCA,6.87,0
STU18156,25,Female,Gujarat,2,3,Civil,MCA,6.24,0
STU18157,23,Male,Telangana,2,3,AI & DS,BTech,6.84,0
STU18158,20,Male,Delhi,2,2,Computer Science,MCA,7.54,0
STU18159,23,Male,Uttar Pradesh,1,1,Information Technology,BE,7.28,1
STU18160,20,Male,Karnataka,2,2,Information Technology,BTech,7.2,0
STU18161,25,Male,Uttar Pradesh,2,3,Civil,BE,7.18,0
STU18162,23,Female,Telangana,3,2,AI & DS,BTech,8.25,0
STU18163,23,Male,Uttar Pradesh,2,2,AI & DS,BTech,7.49,0
STU18164,23,Male,Uttar Pradesh,3,2,AI & DS,BTech,7.48,0
STU18165,25,Male,Maharashtra,1,3,Electronics,MCA,8.69,0
STU18166,22,Female,Delhi,1,1,Civil,BE,6.62,1
STU18167,25,Male,Delhi,2,1,Information Technology,BTech,7.96,0
STU18168,23,Female,Uttar Pradesh,2,1,Computer Science,BE,7.66,0
STU18169,24,Male,Tamil Nadu,2,2,Computer Science,BE,8.45,0
STU18170,21,Male,Delhi,2,3,AI & DS,BE,7.44,1
STU18171,21,Male,West Bengal,1,2,Computer Science,MCA,6.46,0
STU18172,24,Female,Tamil Nadu,1,3,Information Technology,BTech,6.4,1
STU18173,24,Female,Telangana,3,2,AI & DS,BTech,7.6,0
STU18174,22,Male,Telangana,3,2,AI & DS,MCA,7.13,0
STU18175,22,Female,Delhi,1,3,Information Technology,BE,7.54,0
STU18176,25,Female,West Bengal,1,3,Electronics,MCA,6.64,1
STU18177,21,Male,Tamil Nadu,1,2,Electronics,MCA,6.59,0
STU18178,20,Male,Karnataka,2,1,Civil,BE,9.19,0
STU18179,22,Male,Tamil Nadu,3,3,Civil,BTech,8.32,0
STU18180,24,Female,Uttar Pradesh,1,3,Information Technology,BE,6.74,0
STU18181,21,Female,Tamil Nadu,2,3,Electronics,MCA,6.7,0
STU18182,25,Male,West Bengal,3,1,Information Technology,BTech,8.27,0
STU18183,23,Male,Gujarat,2,3,AI & DS,MCA,7.21,0
STU18184,23,Female,Maharashtra,2,2,Civil,BE,9.06,1
STU18185,22,Female,Telangana,1,1,Civil,BTech,8.06,3
STU18186,22,Female,Uttar Pradesh,2,3,Mechanical,MCA,6.32,0
STU18187,21,Female,Maharashtra,3,2,Electronics,BE,8.0,0
STU18188,25,Male,West Bengal,2,3,Electronics,BE,7.06,1
STU18189,24,Female,Gujarat,2,2,Computer Science,MCA,9.13,1
STU18190,25,Male,Karnataka,2,1,Civil,MCA,7.57,0
STU18191,21,Male,Telangana,1,2,AI & DS,MCA,6.73,0
STU18192,22,Male,Gujarat,2,1,Mechanical,MCA,8.66,2
STU18193,22,Female,Delhi,3,1,Civil,BE,7.74,0
STU18194,23,Male,Telangana,3,3,Civil,BTech,6.75,2
STU18195,21,Female,Karnataka,1,2,Computer Science,MCA,7.7,0
STU18196,20,Female,West Bengal,2,2,Mechanical,BTech,7.91,0
STU18197,21,Male,Maharashtra,2,3,Electronics,MCA,6.46,0
STU18198,20,Female,West Bengal,3,3,Information Technology,MCA,7.64,0
STU18199,22,Female,Karnataka,3,2,Computer Science,BE,8.59,0
STU18200,23,Female,Telangana,3,3,AI & DS,BE,7.95,0
STU18201,25,Male,Maharashtra,2,2,Information Technology,BTech,7.79,1
STU18202,24,Male,West Bengal,1,3,Information Technology,BTech,6.91,1
STU18203,22,Male,Uttar Pradesh,3,1,Electronics,MCA,7.5,0
STU18204,21,Male,Maharashtra,1,2,Electronics,MCA,7.28,0
STU18205,25,Female,Delhi,3,3,Electronics,BE,8.81,0
STU18206,23,Male,Tamil Nadu,1,3,Electronics,MCA,8.45,0
STU18207,25,Female,West Bengal,1,3,Computer Science,MCA,7.3,1
STU18208,23,Male,Telangana,1,3,AI & DS,BE,7.76,0
STU18209,23,Female,Gujarat,2,3,Civil,MCA,7.0,0
STU18210,20,Male,Uttar Pradesh,3,2,Information Technology,MCA,7.71,1
STU18211,20,Female,Uttar Pradesh,3,3,Computer Science,MCA,6.82,0
STU18212,20,Female,Delhi,2,2,AI & DS,MCA,6.48,0
STU18213,21,Male,West Bengal,3,2,Mechanical,BE,7.54,0
STU18214,23,Male,Karnataka,3,2,AI & DS,BTech,8.31,0
STU18215,21,Male,Maharashtra,1,1,Computer Science,BE,8.77,1
STU18216,23,Female,West Bengal,1,1,Electronics,BTech,9.47,0
STU18217,22,Female,Maharashtra,3,2,Information Technology,BE,6.57,2
STU18218,23,Male,Telangana,3,3,AI & DS,MCA,7.19,0
STU18219,24,Male,Delhi,1,3,AI & DS,MCA,8.32,0
STU18220,24,Female,Karnataka,3,2,AI & DS,MCA,9.0,0
STU18221,22,Female,Karnataka,2,2,Mechanical,BE,8.38,0
STU18222,22,Male,Delhi,2,3,Electronics,BE,6.77,0
STU18223,20,Female,Delhi,3,2,AI & DS,BTech,7.63,0
STU18224,25,Female,Telangana,2,2,Electronics,BTech,7.68,1
STU18225,21,Male,Gujarat,1,2,Computer Science,BTech,6.74,2
STU18226,24,Male,West Bengal,1,2,Electronics,BE,6.65,1
STU18227,23,Male,Maharashtra,3,3,Mechanical,MCA,7.3,0
STU18228,21,Male,Delhi,1,2,Computer Science,BE,8.42,0
STU18229,23,Female,West Bengal,2,3,Electronics,BTech,7.19,1
STU18230,24,Male,West Bengal,2,3,AI & DS,BTech,7.95,0
STU18231,23,Female,Gujarat,2,3,Civil,BTech,5.5,0
STU18232,22,Female,Telangana,2,2,Electronics,MCA,6.24,0
STU18233,24,Male,Uttar Pradesh,2,1,Mechanical,BTech,7.48,0
STU18234,21,Female,Gujarat,3,3,AI & DS,BE,6.63,0
STU18235,21,Male,Karnataka,2,3,Civil,MCA,7.07,0
STU18236,22,Male,Karnataka,1,3,Electronics,BTech,6.23,0
STU18237,25,Female,West Bengal,1,3,Computer Science,MCA,8.53,1
STU18238,20,Female,Maharashtra,3,2,Information Technology,MCA,6.57,0
STU18239,20,Male,Tamil Nadu,3,3,Electronics,BTech,6.6,1
STU18240,25,Male,Delhi,2,3,Computer Science,BTech,6.36,2
STU18241,21,Male,Karnataka,1,1,Civil,MCA,8.84,1
STU18242,25,Male,Gujarat,3,3,Computer Science,BTech,6.74,1
STU18243,21,Male,Delhi,3,3,Computer Science,MCA,7.84,0
STU18244,24,Male,Karnataka,3,3,Civil,BTech,7.26,0
STU18245,24,Female,Tamil Nadu,2,2,Information Technology,BE,7.68,2
STU18246,23,Female,Delhi,2,3,Information Technology,MCA,8.23,0
STU18247,22,Female,Gujarat,2,1,Information Technology,MCA,8.09,0
STU18248,23,Female,Telangana,1,3,Civil,MCA,7.21,0
STU18249,23,Female,Delhi,3,1,Computer Science,BTech,8.09,3
STU18250,20,Female,Telangana,3,3,Information Technology,BE,6.68,0
STU18251,23,Male,Gujarat,1,2,AI & DS,BTech,7.77,0
STU18252,25,Male,Maharashtra,3,2,AI & DS,BE,8.42,0
STU18253,25,Male,Telangana,1,3,Electronics,BE,7.18,0
STU18254,21,Other,Telangana,1,2,AI & DS,MCA,7.63,0
STU18255,22,Male,Gujarat,3,3,Electronics,BTech,6.38,0
STU18256,22,Male,Telangana,2,3,Computer Science,BE,7.4,0
STU18257,23,Female,Delhi,3,1,Electronics,BTech,7.59,0
STU18258,25,Male,Uttar Pradesh,2,3,Information Technology,MCA,7.39,1
STU18259,22,Male,Delhi,3,3,Electronics,BE,6.57,0
STU18260,20,Male,Karnataka,3,3,Electronics,MCA,7.77,0
STU18261,21,Female,Tamil Nadu,3,3,Mechanical,BTech,7.87,0
STU18262,25,Female,Tamil Nadu,1,3,Civil,BE,6.15,1
STU18263,25,Male,Maharashtra,2,3,Information Technology,BTech,6.84,0
STU18264,20,Female,Gujarat,2,2,Mechanical,BTech,6.55,0
STU18265,20,Male,Maharashtra,2,2,Computer Science,MCA,8.33,0
STU18266,25,Female,West Bengal,1,2,Electronics,BE,6.82,0
STU18267,23,Other,Karnataka,3,3,Mechanical,BTech,6.83,0
STU18268,20,Female,Delhi,1,3,Computer Science,MCA,7.29,1
STU18269,22,Female,Uttar Pradesh,3,3,Mechanical,BTech,6.71,0
STU18270,22,Male,West Bengal,2,3,Civil,MCA,7.16,0
STU18271,21,Female,Gujarat,1,2,Information Technology,BE,7.38,0
STU18272,25,Female,Uttar Pradesh,2,2,Electronics,BTech,8.41,1
STU18273,23,Male,Tamil Nadu,2,3,Civil,BTech,8.15,0
STU18274,22,Male,Telangana,2,3,AI & DS,BTech,7.51,2
STU18275,25,Male,Karnataka,3,3,Computer Science,MCA,6.72,0
STU18276,22,Female,Uttar Pradesh,2,3,Electronics,BTech,7.88,1
STU18277,25,Male,Telangana,2,2,Information Technology,BTech,6.35,0
STU18278,22,Male,Delhi,1,1,Computer Science,BE,8.65,0
STU18279,23,Female,Tamil Nadu,1,1,Electronics,MCA,8.41,0
STU18280,21,Female,Telangana,1,3,Mechanical,MCA,8.41,1
STU18281,21,Male,Telangana,2,1,Information Technology,BE,7.71,1
STU18282,25,Female,Gujarat,2,3,Electronics,BE,9.49,0
STU18283,20,Female,Karnataka,3,2,AI & DS,MCA,8.54,0
STU18284,21,Male,Tamil Nadu,1,3,Computer Science,MCA,8.35,0
STU18285,25,Male,Karnataka,1,2,Mechanical,BTech,6.33,0
STU18286,24,Male,Karnataka,2,1,Mechanical,BE,7.88,0
STU18287,23,Male,Delhi,1,1,AI & DS,MCA,8.66,0
STU18288,21,Male,Delhi,2,3,AI & DS,BE,8.3,0
STU18289,23,Male,Uttar Pradesh,3,3,AI & DS,MCA,7.54,0
STU18290,22,Female,Maharashtra,3,3,Computer Science,BE,7.56,0
STU18291,24,Male,Karnataka,2,3,Computer Science,MCA,7.45,0
STU18292,24,Female,Telangana,3,1,Mechanical,BE,8.14,1
STU18293,20,Male,Uttar Pradesh,2,1,Electronics,MCA,8.02,0
STU18294,22,Male,Uttar Pradesh,2,1,Computer Science,MCA,7.59,0
STU18295,25,Female,Tamil Nadu,1,2,AI & DS,BTech,7.4,0
STU18296,23,Male,Delhi,2,3,Information Technology,BE,7.81,0
STU18297,22,Male,Uttar Pradesh,2,3,Mechanical,BTech,7.02,1
STU18298,24,Male,Delhi,2,3,Information Technology,BE,7.98,1
STU18299,20,Male,West Bengal,1,3,Civil,MCA,6.35,0
STU18300,22,Female,Delhi,2,2,Electronics,MCA,7.57,0
STU18301,24,Female,Gujarat,1,2,Civil,BE,6.32,1
STU18302,24,Female,Gujarat,3,2,Computer Science,BE,7.9,0
STU18303,20,Male,Karnataka,1,3,AI & DS,BE,8.32,0
STU18304,23,Female,Maharashtra,2,2,Electronics,BE,6.83,0
STU18305,22,Male,Maharashtra,2,2,Computer Science,BTech,8.17,0
STU18306,22,Female,Karnataka,2,3,Information Technology,BTech,7.86,0
STU18307,24,Male,Gujarat,3,3,Mechanical,BTech,6.42,0
STU18308,25,Female,Uttar Pradesh,3,3,Information Technology,BTech,8.7,0
STU18309,21,Male,Uttar Pradesh,2,3,Computer Science,BE,7.89,0
STU18310,20,Female,Telangana,2,2,Electronics,MCA,6.52,1
STU18311,23,Female,Gujarat,1,2,Civil,BTech,8.56,0
STU18312,21,Male,Uttar Pradesh,3,1,Civil,MCA,7.15,0
STU18313,22,Male,Uttar Pradesh,1,3,Mechanical,MCA,8.43,1
STU18314,21,Male,Delhi,2,2,Electronics,MCA,8.25,0
STU18315,24,Male,Gujarat,3,3,Civil,BTech,8.3,0
STU18316,24,Female,Tamil Nadu,1,3,AI & DS,BE,6.87,0
STU18317,22,Male,Tamil Nadu,3,2,Civil,MCA,6.49,0
STU18318,22,Female,Maharashtra,3,3,Electronics,BE,8.26,0
STU18319,22,Female,Delhi,2,3,Computer Science,BE,6.77,0
STU18320,20,Female,Uttar Pradesh,2,1,AI & DS,MCA,8.32,1
STU18321,24,Female,Karnataka,3,3,Electronics,BE,7.98,0
STU18322,22,Male,West Bengal,3,2,AI & DS,BTech,6.67,3
STU18323,21,Male,Karnataka,2,3,Information Technology,MCA,8.91,2
STU18324,22,Male,Tamil Nadu,3,2,Electronics,BTech,7.69,0
STU18325,20,Male,Maharashtra,3,2,Civil,MCA,7.19,1
STU18326,22,Male,Delhi,1,3,Information Technology,BE,6.5,2
STU18327,20,Female,Gujarat,3,3,Mechanical,BTech,6.63,0
STU18328,25,Male,Uttar Pradesh,1,2,Information Technology,MCA,7.31,1
STU18329,22,Male,Telangana,2,3,Mechanical,BE,6.85,0
STU18330,23,Female,Gujarat,1,1,AI & DS,MCA,8.04,3
STU18331,21,Female,Telangana,3,3,Mechanical,BE,7.28,0
STU18332,23,Female,Tamil Nadu,2,2,Civil,MCA,6.04,0
STU18333,21,Male,Maharashtra,1,3,Civil,BTech,9.04,0
STU18334,23,Male,Maharashtra,2,2,AI & DS,MCA,7.62,1
STU18335,24,Other,Delhi,2,1,Electronics,BE,7.97,0
STU18336,23,Male,West Bengal,2,3,Mechanical,BTech,8.63,0
STU18337,21,Female,Telangana,3,3,Mechanical,MCA,8.12,1
STU18338,21,Male,Uttar Pradesh,3,2,Civil,MCA,7.79,0
STU18339,22,Male,Gujarat,2,3,AI & DS,BTech,7.48,1
STU18340,20,Male,West Bengal,2,3,Information Technology,MCA,6.97,0
STU18341,24,Female,Delhi,3,1,AI & DS,BTech,7.22,0
STU18342,20,Female,Delhi,1,2,AI & DS,BE,6.89,0
STU18343,20,Female,Delhi,2,2,AI & DS,BE,6.64,1
STU18344,23,Male,Maharashtra,2,3,Mechanical,BTech,7.54,1
STU18345,23,Female,Gujarat,2,2,Civil,BTech,7.11,0
STU18346,24,Male,Maharashtra,2,3,Mechanical,BTech,8.64,1
STU18347,20,Male,Maharashtra,1,3,Electronics,BTech,7.85,0
STU18348,21,Male,Gujarat,2,2,AI & DS,BTech,7.69,1
STU18349,22,Male,Delhi,1,3,Mechanical,BE,6.89,1
STU18350,20,Female,Delhi,3,1,Information Technology,MCA,7.4,0
STU18351,22,Female,West Bengal,3,1,Electronics,BE,9.06,1
STU18352,24,Male,West Bengal,2,2,Electronics,BTech,6.7,0
STU18353,24,Female,Tamil Nadu,3,2,Computer Science,BE,7.78,0
STU18354,22,Female,Telangana,3,3,Information Technology,BTech,7.23,0
STU18355,22,Male,Gujarat,2,2,Mechanical,MCA,8.15,0
STU18356,22,Male,Karnataka,3,3,Information Technology,MCA,6.28,1
STU18357,24,Female,Telangana,1,1,Electronics,BTech,8.27,0
STU18358,20,Female,Telangana,3,1,Civil,MCA,8.8,0
STU18359,23,Female,Delhi,1,1,Information Technology,MCA,6.93,0
STU18360,24,Male,West Bengal,2,1,AI & DS,BTech,7.6,0
STU18361,23,Male,Telangana,3,3,AI & DS,BE,6.04,0
STU18362,25,Male,Gujarat,2,3,Information Technology,BE,7.61,0
STU18363,24,Female,Telangana,3,3,Computer Science,MCA,6.35,0
STU18364,22,Female,Maharashtra,1,1,Electronics,MCA,7.32,0
STU18365,20,Female,Telangana,1,3,Information Technology,MCA,6.35,1
STU18366,20,Female,Karnataka,3,2,Electronics,MCA,8.54,0
STU18367,20,Male,Delhi,1,3,Civil,BTech,7.41,0
STU18368,24,Female,Karnataka,2,2,Computer Science,BE,7.64,0
STU18369,22,Male,Uttar Pradesh,3,3,AI & DS,BE,8.31,0
STU18370,25,Female,Uttar Pradesh,2,1,Electronics,BE,6.96,1
STU18371,20,Female,Karnataka,1,3,Information Technology,MCA,6.89,1
STU18372,22,Female,Telangana,1,3,Information Technology,BTech,7.35,0
STU18373,25,Male,Karnataka,1,3,Mechanical,BE,7.28,0
STU18374,23,Male,Delhi,1,3,Electronics,BTech,6.89,2
STU18375,20,Male,Telangana,2,3,AI & DS,BE,5.33,1
STU18376,25,Male,Gujarat,3,3,AI & DS,MCA,5.72,1
STU18377,23,Female,Gujarat,3,3,AI & DS,BTech,7.95,0
STU18378,20,Female,Delhi,3,2,Electronics,BE,7.33,1
STU18379,20,Female,Karnataka,2,3,Computer Science,BE,5.41,0
STU18380,23,Female,Telangana,2,2,Electronics,BTech,8.21,0
STU18381,21,Male,Gujarat,3,3,Civil,BTech,8.12,0
STU18382,24,Male,Telangana,1,3,Information Technology,BE,6.03,0
STU18383,24,Female,Maharashtra,2,3,Civil,BE,6.62,0
STU18384,22,Male,Maharashtra,2,3,Electronics,BTech,6.46,2
STU18385,23,Male,West Bengal,3,3,Electronics,BTech,7.58,3
STU18386,23,Male,Karnataka,1,2,Electronics,MCA,8.06,1
STU18387,23,Male,Maharashtra,1,3,Mechanical,BE,6.57,0
STU18388,22,Female,Delhi,1,3,Computer Science,BTech,6.98,1
STU18389,23,Male,Telangana,1,3,Information Technology,MCA,7.84,0
STU18390,21,Male,Tamil Nadu,1,2,AI & DS,BTech,7.48,1
STU18391,20,Male,Tamil Nadu,3,2,Computer Science,BE,8.75,1
STU18392,25,Female,Delhi,1,2,Computer Science,BE,7.87,0
STU18393,22,Male,Telangana,3,2,Electronics,BE,7.29,0
STU18394,25,Female,Gujarat,3,3,Computer Science,BTech,7.08,0
STU18395,23,Male,West Bengal,3,1,Electronics,BE,7.42,0
STU18396,23,Female,Telangana,3,3,AI & DS,BE,7.26,0
STU18397,22,Male,Tamil Nadu,2,3,Civil,MCA,7.17,0
STU18398,24,Female,West Bengal,3,2,Mechanical,MCA,8.75,3
STU18399,21,Female,Uttar Pradesh,1,3,Mechanical,BTech,6.4,2
STU18400,21,Male,Gujarat,2,2,Computer Science,BE,7.32,0
STU18401,23,Male,Uttar Pradesh,2,3,Civil,BE,7.66,1
STU18402,25,Male,Uttar Pradesh,2,1,AI & DS,BE,7.46,0
STU18403,23,Male,Maharashtra,2,3,Information Technology,BE,7.63,0
STU18404,21,Male,Uttar Pradesh,3,2,Computer Science,BE,6.88,2
STU18405,20,Male,Uttar Pradesh,2,2,Electronics,BTech,7.27,0
STU18406,21,Male,Tamil Nadu,1,2,AI & DS,BE,6.83,0
STU18407,24,Male,Uttar Pradesh,2,3,Civil,MCA,8.33,0
STU18408,21,Female,Tamil Nadu,2,3,Civil,BTech,6.54,0
STU18409,22,Male,Maharashtra,3,3,Mechanical,BE,6.66,0
STU18410,25,Male,Uttar Pradesh,3,2,Electronics,BE,7.83,0
STU18411,25,Male,Telangana,3,2,Computer Science,MCA,7.26,0
STU18412,25,Male,Delhi,3,2,Electronics,BTech,8.25,3
STU18413,24,Male,West Bengal,3,3,Computer Science,BTech,7.02,2
STU18414,22,Male,Gujarat,3,1,Civil,BTech,6.37,1
STU18415,20,Other,Uttar Pradesh,1,2,Information Technology,BE,6.01,0
STU18416,24,Male,Karnataka,3,2,Information Technology,MCA,7.79,0
STU18417,22,Female,Gujarat,3,3,Computer Science,MCA,7.4,1
STU18418,21,Female,Gujarat,3,3,Civil,BE,7.02,0
STU18419,24,Female,Karnataka,2,3,Information Technology,MCA,6.17,1
STU18420,21,Female,Gujarat,2,2,Electronics,MCA,7.27,2
STU18421,21,Male,Tamil Nadu,3,3,Electronics,MCA,6.1,0
STU18422,21,Female,Delhi,2,3,AI & DS,BTech,7.65,0
STU18423,23,Female,Gujarat,2,3,Electronics,MCA,7.61,0
STU18424,22,Male,Telangana,3,2,Civil,BTech,6.28,0
STU18425,20,Female,Uttar Pradesh,3,2,Mechanical,BTech,7.52,0
STU18426,25,Male,Uttar Pradesh,2,1,Computer Science,BTech,7.74,2
STU18427,23,Male,Maharashtra,3,2,AI & DS,BE,7.68,1
STU18428,24,Female,Maharashtra,2,2,Information Technology,BTech,6.46,2
STU18429,24,Female,Karnataka,2,2,Information Technology,MCA,7.0,1
STU18430,21,Male,West Bengal,2,3,Mechanical,BE,7.81,0
STU18431,20,Male,Uttar Pradesh,2,2,Mechanical,MCA,8.24,1
STU18432,23,Female,Maharashtra,2,2,Civil,MCA,6.33,0
STU18433,22,Male,Telangana,3,1,Electronics,BTech,8.06,1
STU18434,24,Female,Tamil Nadu,1,3,Civil,BTech,7.26,0
STU18435,25,Male,Telangana,3,1,Electronics,BTech,7.64,0
STU18436,23,Male,West Bengal,2,2,Computer Science,BE,6.96,0
STU18437,25,Female,Tamil Nadu,1,3,AI & DS,BE,8.93,0
STU18438,25,Male,Maharashtra,2,3,Civil,MCA,7.02,1
STU18439,21,Male,Karnataka,3,2,Civil,BE,7.51,0
STU18440,22,Male,Telangana,1,2,AI & DS,BTech,8.83,0
STU18441,25,Female,Uttar Pradesh,2,3,Civil,BE,8.05,3
STU18442,22,Male,Delhi,1,1,Electronics,BE,8.39,0
STU18443,25,Female,Delhi,2,3,Mechanical,BTech,7.7,2
STU18444,21,Male,Telangana,2,3,Mechanical,BE,5.72,0
STU18445,21,Male,Gujarat,2,3,AI & DS,BE,8.41,0
STU18446,22,Male,Delhi,3,3,AI & DS,BE,7.45,1
STU18447,21,Male,Maharashtra,2,3,Information Technology,BTech,5.47,0
STU18448,22,Male,Maharashtra,2,1,Mechanical,BTech,8.82,0
STU18449,24,Male,West Bengal,2,1,AI & DS,BTech,9.24,0
STU18450,20,Female,Karnataka,3,3,Civil,MCA,7.28,1
STU18451,25,Male,Karnataka,3,1,Electronics,BE,7.82,1
STU18452,23,Male,West Bengal,3,3,Computer Science,BE,7.73,2
STU18453,24,Female,Karnataka,2,2,Electronics,MCA,8.12,0
STU18454,20,Female,Karnataka,3,1,Computer Science,BE,7.29,1
STU18455,25,Male,Uttar Pradesh,3,2,Electronics,MCA,7.47,0
STU18456,20,Female,West Bengal,2,2,AI & DS,BTech,8.54,0
STU18457,23,Female,Gujarat,1,3,Civil,BE,6.88,0
STU18458,20,Male,Maharashtra,2,3,Computer Science,BTech,6.64,1
STU18459,25,Female,Delhi,3,3,Electronics,BTech,6.15,0
STU18460,24,Male,Delhi,3,3,Electronics,MCA,7.22,0
STU18461,20,Male,Karnataka,2,1,Electronics,MCA,8.32,0
STU18462,20,Female,Delhi,3,3,Civil,BTech,7.55,0
STU18463,21,Male,Maharashtra,3,2,Mechanical,BTech,8.11,0
STU18464,22,Female,Maharashtra,2,1,Information Technology,MCA,6.96,0
STU18465,25,Male,Karnataka,2,2,Information Technology,BTech,6.18,0
STU18466,23,Male,Maharashtra,1,2,Civil,BTech,8.89,0
STU18467,24,Female,Delhi,3,2,Mechanical,BE,5.0,0
STU18468,25,Male,West Bengal,3,3,Computer Science,MCA,7.07,0
STU18469,21,Male,Uttar Pradesh,1,3,Civil,BTech,7.79,1
STU18470,23,Male,Maharashtra,2,3,Civil,MCA,6.82,2
STU18471,22,Other,West Bengal,2,2,Electronics,BTech,8.22,1
STU18472,24,Male,Uttar Pradesh,2,3,Mechanical,BTech,7.61,0
STU18473,25,Male,Uttar Pradesh,1,3,Mechanical,MCA,7.32,0
STU18474,25,Male,Delhi,2,3,Mechanical,BE,7.81,0
STU18475,24,Female,Telangana,3,3,Mechanical,BE,7.0,1
STU18476,23,Male,Delhi,1,3,Mechanical,BE,6.42,1
STU18477,24,Male,Telangana,2,3,Electronics,MCA,6.8,0
STU18478,20,Female,Tamil Nadu,3,3,Electronics,BE,7.15,1
STU18479,21,Male,Tamil Nadu,2,2,Information Technology,BE,7.35,0
STU18480,24,Male,Gujarat,2,3,Civil,BE,6.62,0
STU18481,21,Male,Maharashtra,1,2,Electronics,BE,8.86,0
STU18482,20,Male,Tamil Nadu,2,2,AI & DS,MCA,8.67,0
STU18483,21,Male,Telangana,3,3,Mechanical,BE,7.14,0
STU18484,21,Female,Delhi,1,1,Information Technology,MCA,9.02,0
STU18485,23,Male,Delhi,3,1,Civil,BTech,7.29,1
STU18486,23,Male,West Bengal,2,3,Information Technology,BE,6.94,0
STU18487,23,Male,Delhi,1,3,Civil,BTech,7.82,0
STU18488,20,Male,Gujarat,1,3,Information Technology,BTech,5.6,0
STU18489,25,Male,Gujarat,2,2,AI & DS,BE,7.26,0
STU18490,24,Male,West Bengal,3,3,AI & DS,BE,6.16,1
STU18491,24,Female,Karnataka,2,3,Electronics,BTech,8.26,0
STU18492,24,Male,Telangana,3,2,Civil,BE,5.82,0
STU18493,20,Male,Uttar Pradesh,2,3,Information Technology,BE,8.18,0
STU18494,22,Female,Karnataka,3,3,Mechanical,MCA,7.57,0
STU18495,20,Male,Gujarat,3,3,Information Technology,MCA,8.05,1
STU18496,23,Male,West Bengal,2,2,Civil,BE,7.15,0
STU18497,20,Male,Gujarat,1,3,Mechanical,BTech,7.4,0
STU18498,21,Female,Gujarat,2,2,Electronics,BTech,5.75,1
